#{"t_start": 1681927915.74368, "env_id": null}
r,l,t
-119.723133,66,11672.147675
4.904548,201,11672.925706
-134.483797,114,11673.488808
-122.576668,122,11674.021456
235.928985,201,11674.72134
-126.199605,88,11674.814859
-127.522175,75,11675.437584
-128.044337,24,11675.461901
-123.51244,60,11675.520579
-125.430761,77,11675.944452
-123.742577,98,11676.46101
-131.265438,78,11676.536152
-108.732584,195,11677.22836
-126.123275,46,11677.273017
-127.300947,45,11677.688152
-131.336854,82,11677.766862
38.564991,201,11678.475583
146.907852,168,11679.075892
-131.392416,35,11679.110353
-129.311777,69,11679.636227
-125.921204,118,11680.203644
68.704847,201,11680.972825
-103.484686,198,11681.749832
-48.735264,50,11681.799933
-127.273806,47,11682.250703
-128.612133,25,11682.275357
14.351652,201,11682.971971
-1.900764,201,11683.82436
-127.017308,37,11683.862361
-123.530304,78,11684.44237
-121.433608,158,11685.084162
248.383879,201,11686.009879
-7.270152,75,11686.103891
333.221346,201,11686.818437
112.40115,150,11687.38589
-123.023613,64,11687.998583
54.319551,201,11688.832676
-3.017223,201,11689.654981
133.498034,160,11690.288404
5.866127,201,11691.037414
-124.973396,77,11691.11259
75.26759,201,11691.845578
10.055047,201,11692.50328
-124.806859,62,11693.129376
-2.583826,201,11693.735946
6.58027,201,11694.631751
-95.590628,109,11695.157249
-128.550815,189,11695.805324
70.132762,201,11696.666039
150.01959,201,11697.338177
-130.357618,25,11697.927274
-130.564371,18,11697.946037
-130.868122,126,11698.541067
-42.282773,65,11698.605566
143.310848,201,11699.274071
-129.456838,57,11699.328361
-129.305204,24,11699.712219
14.973789,201,11700.522412
-8.231822,201,11701.268647
333.484612,201,11701.991422
12.584655,201,11702.817978
118.878107,151,11703.544676
-126.344079,104,11704.099295
277.266648,201,11704.920707
18.729559,201,11705.820015
-122.504993,57,11705.880671
-73.504268,36,11706.348094
17.072433,201,11707.059622
12.205972,201,11707.826581
12.21796,201,11708.610286
-117.011557,122,11709.400058
-128.670854,40,11710.059814
6.8506,201,11710.887645
329.640701,201,11711.757658
11.444633,201,11712.457778
-128.901713,33,11713.042845
-115.091798,142,11713.832812
-2.821591,201,11714.553042
-131.055056,78,11715.122251
159.665799,201,11715.787846
-106.665026,170,11716.678711
-130.801788,49,11716.726819
12.730026,201,11717.332456
332.941107,201,11718.040419
-2.690152,201,11718.789281
-112.006458,136,11719.36905
20.083864,201,11720.144746
333.319888,201,11721.049354
26.922114,201,11721.814109
-2.811447,201,11722.554504
-117.987217,142,11723.168821
-129.608655,46,11723.710081
-117.613359,146,11724.364241
8.91135,201,11725.001982
18.311585,201,11725.896445
-2.768309,102,11726.438386
333.497157,201,11727.138237
137.485137,201,11728.057681
82.636381,201,11728.772488
-132.616237,141,11729.640821
-126.291312,44,11729.690323
17.031113,201,11730.376362
-126.785408,182,11731.271775
176.072692,201,11731.934443
2.098573,201,11732.767819
252.594695,201,11733.487761
11.841788,201,11734.224017
-131.110476,80,11734.814301
46.531306,201,11735.55557
332.980423,201,11736.371336
17.769906,201,11737.075418
-131.816657,45,11737.120937
-127.556217,42,11737.164417
-131.752982,44,11737.533882
11.074799,201,11738.311875
-120.497315,166,11738.92492
-122.318337,92,11739.640299
-8.098209,201,11740.368597
-129.815863,30,11740.400014
-131.433036,37,11740.440525
175.214151,185,11740.995844
-132.902558,41,11741.0356
-129.027431,28,11741.064581
-104.15584,196,11741.652454
-124.749413,72,11741.727947
17.016898,201,11742.436256
-131.049015,68,11742.511076
-100.492707,154,11743.179813
-128.520697,44,11743.224825
333.331294,201,11743.908188
-126.900761,52,11743.958852
-128.404683,27,11743.986349
-125.328266,128,11744.452858
-0.451755,201,11745.21214
-129.732877,27,11745.23831
-132.562842,62,11745.303035
-128.457263,27,11745.710588
180.247523,188,11746.38842
-3.75058,201,11747.14438
333.256769,201,11747.864806
-133.727541,99,11748.432914
-127.230702,80,11748.924836
-123.030713,193,11749.731649
25.239293,201,11750.477071
333.297438,201,11751.229135
-128.39616,28,11751.256823
6.226994,192,11752.680438
-129.177021,73,11753.19385
-123.077266,80,11753.272002
-129.712805,30,11753.302009
-125.410672,69,11753.79405
-128.455141,47,11753.848947
223.473942,201,11754.492152
-15.529248,201,11755.10044
-129.818652,21,11755.76436
237.121619,201,11756.548231
26.670202,201,11757.385355
333.431224,201,11758.110625
-131.537209,38,11758.694615
-130.305261,161,11759.418257
-96.797758,112,11759.942595
-121.752353,62,11760.00391
21.546015,201,11760.687603
2.375382,201,11761.401365
-130.368055,25,11761.997383
-130.011499,33,11762.030497
-118.261851,138,11762.669735
-112.447875,193,11763.275425
-110.341673,147,11764.061289
-37.071945,57,11764.116364
-2.80654,201,11764.797705
138.150978,194,11765.676148
20.026185,201,11766.503244
22.81727,201,11767.270864
-129.529529,42,11767.868384
14.225115,201,11768.683757
-52.227888,71,11769.265869
-105.291255,182,11769.994264
-130.939148,63,11770.554066
-125.511069,42,11770.59523
272.752099,201,11771.346453
-68.590908,38,11771.388873
3.567777,201,11772.098759
-86.009266,34,11772.699734
11.332214,201,11773.397746
22.535002,201,11774.198338
-130.69371,18,11774.216968
1.381641,126,11774.751499
-124.717838,63,11774.815794
3.121825,201,11775.596276
173.135074,190,11776.261231
-131.358615,48,11776.938034
17.87724,201,11777.644037
73.8019,124,11778.455585
-128.935026,31,11779.115736
16.76265,201,11779.841714
36.587329,109,11780.416214
-116.6897,123,11780.973072
-130.648378,17,11780.990005
2.267751,201,11781.735311
-115.335053,149,11782.432897
11.16852,201,11783.141899
-127.56993,41,11783.759078
1.759886,201,11784.472881
-78.546287,32,11785.070398
-127.939782,58,11785.142063
333.310186,201,11785.891084
-123.22216,78,11785.977237
-128.351396,50,11786.516155
7.032711,201,11787.420867
-132.158981,57,11787.942954
-116.081845,173,11788.746029
9.522108,201,11789.541981
133.274757,201,11790.456877
332.822778,201,11791.276595
-128.606122,126,11792.019058
-124.703806,121,11792.785997
81.120208,161,11793.516265
68.757409,121,11794.131276
16.649383,201,11794.842416
19.171301,91,11795.608307
7.164142,201,11796.409489
-124.066255,100,11796.512528
-125.64068,72,11797.093167
-25.548352,64,11797.622666
-131.438141,91,11797.726576
1.762133,201,11798.628306
-117.231984,117,11799.287971
12.322512,201,11800.015071
-125.840102,69,11800.677285
41.802798,201,11801.422517
-136.224018,80,11802.130219
-131.216794,86,11802.617859
17.156924,201,11803.355853
-131.920367,47,11803.903484
136.684583,178,11804.600363
22.101053,201,11805.381706
-129.634306,40,11805.421288
304.159886,201,11806.101876
-125.34608,139,11806.95882
-0.619456,79,11807.043959
43.926091,116,11807.6125
-116.769855,99,11808.18241
-129.560379,43,11808.2348
-130.826208,63,11808.636981
240.300938,201,11809.453006
332.564636,201,11810.273677
27.553712,201,11810.966881
11.890992,201,11811.866003
-59.464856,114,11812.465797
-122.090044,133,11813.108354
-129.546251,46,11813.154623
-103.332514,198,11813.814869
-130.747346,53,11813.871938
-121.645215,63,11814.304601
-129.329936,84,11814.390076
-6.307269,201,11815.167681
333.327834,201,11815.895513
-126.625676,95,11815.994891
21.567533,201,11816.846884
-128.614288,124,11817.451507
-132.238056,58,11817.512327
-118.374393,180,11818.13778
-136.837223,152,11818.816688
72.28239,123,11819.420021
-63.35999,102,11820.03704
-10.568122,73,11820.107937
7.237493,201,11820.804178
333.369313,201,11821.532559
22.172549,201,11822.415401
-130.483415,32,11822.446635
-120.67261,96,11822.869358
27.50091,201,11823.512083
-119.524423,97,11824.241486
-128.926401,106,11824.856203
142.118328,165,11825.492202
-129.661082,32,11826.094929
-2.212707,78,11826.179668
-60.318899,43,11826.739984
-117.761527,112,11826.856114
21.964888,201,11827.751116
77.432351,179,11828.410619
27.021387,201,11829.325941
-125.213632,81,11829.872977
-130.807032,21,11829.895012
115.090007,201,11830.630061
-129.645525,42,11831.206399
-131.381548,36,11831.243249
-7.836019,201,11831.866425
6.663812,201,11832.824696
93.993504,136,11833.39186
12.575321,201,11834.13662
-116.376494,102,11834.247569
-118.107163,87,11834.863262
188.182581,193,11835.634435
39.172184,103,11835.736493
7.515638,201,11836.583661
-111.61373,136,11837.158353
-131.474237,99,11837.699278
-131.067386,69,11837.769211
-42.106035,198,11838.498405
-17.174029,69,11838.569164
-116.61202,123,11839.14128
333.126785,201,11840.073166
13.005852,201,11840.777304
-117.124192,98,11840.8705
17.10063,201,11841.747842
-8.182131,201,11842.481271
27.745668,201,11843.264343
-131.184356,76,11843.790751
5.09452,201,11844.627717
-128.242898,22,11844.649627
-117.997777,171,11845.464187
-125.804296,71,11845.536587
6.204648,201,11846.226447
197.542364,201,11846.883866
-129.601448,50,11847.505877
-58.158201,48,11847.553831
-125.537029,42,11847.913998
-128.986019,117,11848.038379
-124.605932,65,11848.695471
-37.089049,57,11848.750575
-124.147699,98,11849.220266
21.737633,201,11849.951482
333.161372,201,11850.650911
333.266685,201,11851.495144
-129.628249,46,11851.539791
-129.675562,38,11851.89551
109.051301,148,11852.647338
-115.466209,109,11853.36608
-104.008599,199,11854.103565
-8.678791,201,11854.829127
-121.961791,138,11855.443216
10.348539,201,11856.113072
-107.863216,166,11856.918468
-110.718061,106,11857.022876
-68.624377,38,11857.566705
90.044988,142,11858.15121
-122.488833,59,11858.207797
17.416003,201,11858.868165
-124.484901,43,11858.90998
-125.111737,84,11859.307553
-130.241205,17,11859.324642
36.454179,201,11860.007694
18.186426,144,11860.692152
30.103935,103,11861.326041
-127.730359,142,11862.066995
10.208047,201,11862.845172
-117.331561,199,11863.536294
333.550655,201,11864.249718
-115.152834,135,11864.953297
218.446574,201,11865.784964
3.710353,201,11866.489837
-0.576528,201,11867.237049
-130.58182,47,11867.282108
-122.83606,135,11867.856509
37.02143,201,11868.747882
217.391136,201,11869.473958
149.122308,201,11870.307504
85.890168,201,11870.988794
32.614905,99,11871.560199
-127.691465,40,11871.599324
17.441324,201,11872.255386
333.534832,201,11873.144881
332.717524,201,11873.849985
7.766745,201,11874.565524
110.134222,201,11875.240597
9.532414,201,11875.942027
51.968862,201,11876.680453
26.440467,201,11877.299145
1.636333,201,11878.154211
96.08748,201,11878.840245
-121.49657,180,11879.616631
-125.820509,75,11880.09074
-40.437493,55,11880.146966
-123.344461,125,11880.659583
0.541987,201,11881.357241
-129.910363,21,11881.379027
-100.97774,181,11882.04007
152.215288,201,11882.807133
-127.600015,46,11882.862677
-116.816817,137,11883.398013
-123.656652,73,11883.934439
-1.371932,201,11884.689024
-130.320203,20,11884.708722
-17.755357,201,11885.491579
-10.294849,201,11886.22171
-118.867707,168,11886.974691
-113.989544,88,11887.545351
-5.496761,201,11888.252794
-128.442092,39,11888.29308
332.980896,201,11889.029706
95.813933,201,11889.743293
-113.910328,122,11890.432534
5.430729,201,11891.220612
-130.600711,41,11891.261821
-129.253678,109,11891.786094
3.524712,201,11892.621046
20.205122,201,11893.365859
333.022361,201,11894.29209
-6.952212,201,11894.996518
-134.067196,186,11895.834954
13.971256,201,11896.561701
7.016531,201,11897.342741
-140.768904,105,11897.909834
-9.670604,201,11898.666224
13.61382,201,11899.490664
25.38308,201,11900.285768
6.29758,201,11901.00984
-120.879926,105,11901.641541
-5.877036,201,11902.512148
16.048282,201,11903.31617
17.139925,201,11904.088475
17.782265,113,11904.813516
-18.374185,201,11905.570691
10.801472,201,11906.325524
9.647691,201,11907.002193
5.857517,201,11907.83507
-65.72107,94,11908.392078
-130.549074,35,11908.431985
60.2406,201,11909.233371
-129.470723,42,11909.278075
-129.572959,47,11909.330325
6.341694,201,11909.945906
5.960764,201,11910.653423
60.059963,201,11911.526126
1.712344,201,11912.200823
157.618552,201,11913.143264
-126.613641,105,11913.676259
-130.782552,114,11914.259704
-29.470069,201,11914.922643
-35.112564,201,11915.775638
10.042749,201,11916.424239
-127.455913,42,11917.069093
-123.84378,33,11917.10215
-45.86949,201,11917.741183
2.571259,201,11918.50845
-122.496305,98,11919.111817
230.158595,201,11919.83915
5.488907,201,11920.618563
-126.791508,84,11921.176824
20.974381,201,11921.964226
-130.697026,190,11922.853179
-131.058533,51,11922.906988
-130.728465,17,11922.926258
-31.657288,201,11923.612465
-127.954586,61,11923.673962
20.935299,201,11924.383082
-130.925594,23,11924.406494
-129.14006,89,11924.884938
-0.133274,181,11925.551451
-34.913387,201,11926.392388
-5.39504,201,11927.056367
-45.31923,201,11927.996389
-87.937528,81,11928.494086
-167.696267,158,11929.313154
15.978539,188,11929.976828
-43.154566,201,11930.769933
9.026332,201,11931.422708
-15.490217,201,11932.327629
-127.187315,74,11932.845566
-23.906883,201,11933.689041
-12.264534,135,11934.337112
-35.865577,201,11935.127856
-10.89322,201,11935.808026
302.581204,201,11936.668108
14.18077,104,11937.184884
-0.870746,201,11937.944004
-61.747871,116,11938.622794
-106.798062,135,11939.283033
-126.255875,84,11939.948959
22.5454,201,11940.682848
-129.031221,87,11940.768912
-23.960945,201,11941.574803
-51.908603,201,11942.292146
6.584174,201,11943.187737
67.764646,201,11943.870736
-24.617512,201,11944.932182
-130.331571,16,11944.94935
-52.265158,201,11945.739975
-132.936083,74,11945.853244
-131.385585,79,11946.44618
3.325155,201,11947.142302
30.907125,201,11948.148669
247.353211,201,11948.957913
2.616904,201,11949.759032
-24.351206,201,11950.539482
9.094465,201,11951.281989
-37.724496,201,11952.128166
16.869393,201,11952.819443
-28.992852,201,11953.771665
-24.875167,201,11954.582169
-11.912652,201,11955.4278
194.779504,201,11956.284144
-129.321484,22,11956.306683
-123.20806,167,11956.898226
11.392824,201,11957.749843
27.798774,201,11958.477549
-26.37895,162,11959.331774
-128.380516,165,11960.102462
-129.329119,70,11960.190009
28.523013,184,11960.908072
157.689966,201,11961.524349
-128.381073,47,11961.668272
16.069387,201,11962.371984
54.47431,201,11963.307415
-128.990454,19,11963.326441
19.257751,201,11964.100378
20.680711,201,11964.846573
306.133859,201,11965.658251
1.906161,201,11966.309363
-126.339919,35,11966.893904
30.511245,115,11967.476751
80.44144,201,11968.220197
12.698999,201,11968.976667
-123.755137,104,11969.565877
24.97056,100,11969.66331
332.760693,201,11970.415529
-131.7927,45,11970.458535
-80.086722,45,11970.827701
333.118018,201,11971.611083
-129.274835,73,11972.167275
-101.20561,168,11972.853768
26.740182,201,11973.561627
-84.786313,171,11974.288381
333.436915,201,11974.97548
333.538774,201,11975.714221
7.255818,201,11976.430253
7.115787,201,11977.088039
-110.368478,166,11977.856863
25.894426,201,11978.621033
-8.428898,201,11979.337972
325.641746,201,11980.05109
-128.75152,22,11980.073066
-127.639411,82,11980.63461
-119.317496,43,11980.676304
-112.620565,132,11981.218743
-125.515121,78,11981.806593
-110.250694,137,11982.348226
36.055118,201,11983.11475
-115.18421,139,11983.741103
10.71111,201,11984.423221
-124.817087,84,11985.033175
-128.935031,54,11985.085459
2.238118,201,11985.769467
12.776713,201,11986.4645
209.404632,201,11987.242027
-4.074594,201,11987.990173
-120.594486,88,11988.078788
-131.131636,87,11988.651723
138.895568,201,11989.439747
-0.409583,201,11990.22203
-9.547364,201,11990.981639
26.995177,201,11991.721529
-19.140255,201,11992.574259
5.145441,201,11993.176917
-119.800609,56,11993.334747
-0.055339,201,11994.030125
-35.38315,73,11994.101553
-49.074465,161,11994.652214
-116.646643,56,11995.278463
333.316255,201,11995.968249
16.650672,201,11996.74338
-2.508714,201,11997.381224
188.397489,201,11998.22259
119.268809,175,11998.796694
297.533834,201,11999.624578
6.690835,201,12000.335264
6.93,201,12001.082254
-129.751277,27,12001.109417
0.022896,201,12001.861803
-117.335689,140,12002.462219
-130.253758,19,12002.483549
7.542606,201,12003.187179
191.027167,201,12003.955996
202.149433,201,12004.826032
-129.144708,25,12004.850775
-130.226292,35,12004.88493
-132.556633,71,12005.277791
36.711664,201,12005.916389
-129.216979,84,12006.59412
291.885381,201,12007.328173
-3.12554,201,12008.042267
-129.068578,143,12008.644208
-119.667172,66,12009.332503
139.540727,172,12009.984018
120.447446,201,12010.841356
111.638284,178,12011.519122
14.066105,201,12012.356945
131.189906,201,12013.08555
-8.960051,201,12013.930909
-10.330774,201,12014.584651
-31.045407,201,12015.47761
-130.304735,16,12015.493532
-4.635143,201,12016.167471
-129.560583,51,12016.216908
123.426309,201,12016.841338
-2.661976,201,12017.560184
8.828264,201,12018.324867
-12.857383,201,12018.956144
-131.572868,113,12019.634998
8.692357,201,12020.448457
2.157568,201,12021.080537
131.959768,201,12021.97066
-3.580836,201,12022.713981
191.862845,201,12023.495253
94.98373,201,12024.248012
0.060217,201,12024.94646
-10.428411,201,12025.757386
-20.202929,201,12026.481014
81.946257,143,12027.313689
-108.525872,199,12028.143347
-119.346476,72,12028.651849
-116.031535,68,12028.71744
120.446908,180,12029.443835
22.268664,201,12030.237196
-115.655206,92,12030.805072
10.978426,201,12031.503639
-1.171853,201,12032.446025
-128.896509,34,12032.480866
-129.564594,23,12032.505033
-130.380494,22,12032.935513
-119.314812,144,12033.656428
-131.140808,32,12033.688232
51.024474,201,12034.376843
-131.771505,67,12034.443411
-21.007182,201,12035.141221
28.693745,201,12035.848948
-5.223252,201,12036.693913
-118.925915,47,12036.740814
-129.956011,39,12037.117021
200.134299,201,12037.942917
-131.690435,41,12038.006651
-3.238315,201,12038.788595
90.26933,134,12039.423596
41.31131,201,12040.184816
36.62324,201,12041.111384
-8.771061,201,12041.861796
-0.676032,201,12042.646098
-11.111441,201,12043.539681
-129.253317,24,12043.56347
-124.335588,55,12043.618139
-14.353475,201,12044.268623
-136.324397,115,12044.825127
-24.422677,201,12045.525217
3.459035,201,12046.285685
16.02526,201,12047.062658
-128.060105,55,12047.120648
-128.334757,48,12047.168907
-130.517757,29,12047.554857
-131.246301,71,12047.623635
26.706602,180,12048.280337
7.65858,201,12049.05345
-133.90614,107,12049.673044
-130.701517,51,12049.722197
20.114794,157,12050.433027
-17.178354,201,12051.139319
-2.384532,201,12051.953199
-28.605728,201,12052.637108
11.241633,201,12053.551211
-15.585666,131,12054.129198
333.091523,201,12054.903316
333.483246,201,12055.762167
21.108489,201,12056.528567
5.938278,201,12057.234818
-130.394654,29,12057.263645
-12.967003,201,12058.539935
11.960304,201,12059.24421
-16.02149,90,12059.333261
37.055278,201,12060.137571
-134.035923,117,12060.711857
29.653528,201,12061.367949
-3.692629,201,12062.286666
-7.590467,201,12063.034501
-125.996253,66,12063.103761
-100.408409,106,12063.645778
-2.774083,201,12064.305681
-121.047235,75,12065.002963
-123.420796,88,12065.565442
6.970304,201,12066.307888
-129.474213,68,12066.888287
-130.367996,22,12066.913288
-35.824543,201,12067.612131
11.55965,201,12068.367394
333.37717,201,12069.153082
333.460738,201,12069.90162
-6.328076,201,12070.751741
-147.337795,172,12071.395217
-128.939498,77,12072.061523
-134.218397,105,12072.729734
-1.873,201,12073.572446
333.304664,201,12074.370101
-9.206552,201,12075.120057
332.541223,201,12075.97057
-131.154866,28,12075.999961
12.35981,201,12076.642989
-10.059384,86,12076.726272
-111.938868,154,12077.39471
0.798405,201,12078.227442
-126.036975,105,12078.778447
2.045634,201,12079.496917
-19.139326,201,12080.380486
1.675695,201,12081.161397
-62.738181,181,12081.92095
-131.27132,37,12081.956857
13.969605,201,12082.685298
-26.474255,201,12083.475447
32.824534,201,12084.323047
-129.717025,31,12084.35377
-22.152265,201,12085.026844
17.099841,201,12085.699893
151.032934,201,12086.59909
-3.869163,201,12087.323039
-2.929213,201,12088.09069
-136.779479,166,12088.734786
-130.079551,190,12089.703142
-133.034931,75,12090.216651
-130.811842,24,12090.24904
-126.424656,122,12090.899145
-119.227515,101,12091.000405
-130.457029,36,12091.582328
-38.2974,201,12092.321888
13.094467,201,12093.096562
-20.631626,201,12093.765429
10.423861,201,12094.680599
11.832614,201,12095.42623
-26.726519,201,12096.237223
-130.096691,37,12096.278031
-12.241387,201,12097.079614
-126.904846,82,12097.592692
-5.356482,201,12098.366451
14.530055,176,12099.197821
160.187302,201,12100.030554
-84.813129,99,12100.675667
9.753536,201,12101.4726
-8.593977,201,12102.363583
-125.503944,113,12102.95642
-121.93644,38,12103.004328
-122.844929,46,12103.442368
-42.801008,201,12104.23036
-130.357427,25,12104.260148
145.127175,201,12105.091397
-29.473705,201,12105.830889
-129.806395,25,12105.856513
-130.155437,39,12105.902938
-108.321448,121,12106.35201
-124.214094,138,12106.907042
-130.793004,90,12107.407927
222.139565,201,12108.126316
111.743519,201,12108.936935
333.024199,201,12109.555779
-135.160034,151,12110.513859
-128.970695,37,12110.55314
-124.880881,153,12111.162177
-131.49312,36,12111.201271
120.480923,201,12112.011775
26.932989,201,12112.753479
-128.898033,32,12112.786522
19.69188,201,12113.490952
8.86366,180,12114.310784
139.109488,201,12115.076395
11.897503,201,12115.993625
17.421612,201,12116.800459
-47.750783,201,12117.750396
-142.400067,84,12118.282008
-148.026543,173,12119.016546
-153.410147,120,12119.654716
-15.51244,201,12120.419287
-131.792268,43,12120.465487
27.431185,201,12121.104948
-3.297257,201,12122.113661
169.119015,201,12122.853178
-1.453443,201,12123.651579
-160.335187,179,12124.42636
5.429998,201,12125.242228
27.248964,201,12126.071844
-51.582149,201,12126.768668
-52.854219,201,12127.779038
-0.130081,201,12128.496036
-96.860032,130,12129.294643
-130.485873,32,12130.053932
3.593011,201,12130.775333
-120.294604,115,12131.500109
-6.881926,201,12132.313595
-92.565758,174,12133.062899
-130.62502,42,12133.115052
21.600906,201,12133.98143
276.994039,201,12134.798764
-126.705343,76,12134.882724
-5.449423,201,12135.700574
-29.867651,201,12136.470963
35.690189,166,12137.388949
-2.733984,201,12138.265444
15.803409,201,12139.094027
-130.51554,54,12139.149818
-131.770218,130,12139.640218
-126.129342,67,12140.200797
21.849929,201,12140.978115
14.585609,201,12141.857007
61.012201,201,12142.509339
305.602162,201,12143.485729
1.440622,201,12144.296263
-42.298213,75,12144.375686
-123.440363,39,12144.423548
6.77466,201,12145.210946
-150.715424,181,12145.868552
5.515588,201,12146.86833
-126.895809,47,12146.919161
-124.479998,147,12147.605873
-10.059897,201,12148.440736
-7.912507,201,12149.181688
-18.585889,201,12149.952935
-23.519055,201,12150.821952
-131.429668,37,12150.861161
-3.861973,201,12151.515749
73.687026,201,12152.284979
-130.56617,37,12152.799183
-109.546157,111,12152.907339
18.246311,201,12153.720227
288.203376,201,12154.483494
-3.567,201,12155.269496
-73.363073,97,12155.787672
105.816509,147,12156.400356
-98.160418,108,12156.960138
213.965099,201,12157.663295
-68.998625,118,12158.353295
22.247828,201,12159.184992
-63.630409,163,12159.797562
56.146363,126,12160.429309
-16.140326,201,12161.167602
-27.053221,109,12161.780977
-129.06546,93,12161.887062
-131.410846,84,12162.521971
26.529014,201,12163.284806
-21.022298,201,12164.133747
-133.304639,79,12164.655079
-127.753639,174,12165.391919
333.19726,201,12166.168802
17.734635,201,12166.99445
-125.528659,75,12167.625779
-134.604264,117,12168.247815
-123.579124,195,12168.964569
-3.43558,201,12169.807735
-71.675045,103,12170.454009
-129.036616,168,12171.175564
178.43668,201,12171.932762
-127.582594,97,12172.035386
-25.08832,201,12172.860587
24.059999,201,12173.486859
7.055631,201,12174.338023
26.609936,201,12175.063771
288.047722,201,12175.918872
21.883362,201,12176.709834
-8.021442,201,12177.493469
-131.129319,27,12177.521184
25.677149,201,12178.384774
-6.550149,125,12178.967857
-56.522723,86,12179.477707
-132.843657,173,12180.243286
-131.355664,32,12180.275302
-131.302278,64,12180.780425
129.142608,201,12181.439082
-141.093177,137,12182.125806
333.020809,201,12183.125799
7.429713,201,12183.891594
-105.246875,125,12184.552876
-2.776642,201,12185.364144
11.56623,201,12186.197655
-143.282816,171,12186.943104
-26.470191,201,12187.695405
-6.601819,201,12188.543949
1.759301,201,12189.49685
5.581082,201,12190.277001
7.567078,201,12191.145036
-106.887189,173,12191.850627
2.301381,201,12192.701545
-154.227219,187,12193.464536
130.321957,201,12194.320934
-128.878451,99,12194.921334
-126.25597,94,12195.018337
17.150934,201,12195.776942
-133.698116,93,12196.310681
-64.851702,49,12196.358325
-124.595534,65,12196.787219
-2.85641,201,12197.523453
22.208149,201,12198.349262
-127.177161,99,12198.470326
-148.858423,126,12199.092582
-143.759407,105,12199.778827
-131.66455,57,12200.316722
-139.643874,154,12201.004663
20.131688,201,12201.682789
22.310649,201,12202.561949
-115.920823,102,12203.091494
-0.540379,201,12203.732795
-111.044339,171,12204.603962
2.845806,201,12205.326238
17.220749,201,12206.161702
-146.77703,113,12206.782219
333.411589,201,12207.470681
-73.570848,151,12208.243688
-130.972316,23,12208.268461
-130.191943,42,12208.31055
-131.138025,26,12208.336385
-164.983944,181,12208.894589
-130.608033,32,12208.926628
12.987658,201,12209.579021
-8.358313,201,12210.593398
333.000991,201,12211.385896
-132.787897,126,12212.198484
-73.090417,92,12212.315444
-132.207596,120,12213.051652
6.960355,201,12213.932849
-110.991501,124,12214.586131
2.212475,201,12215.354754
11.675363,201,12216.266767
333.367298,201,12217.01939
-10.231504,201,12217.846808
-130.892724,105,12218.362155
-7.76364,201,12219.005037
-121.458791,66,12219.718675
1.350214,201,12220.460981
63.263086,181,12221.207871
-130.974099,57,12221.264196
-129.901075,15,12221.667084
17.211323,201,12222.487784
23.564526,201,12223.216138
76.581391,180,12223.962576
-130.98013,26,12223.990871
-124.695284,109,12224.494479
-131.468065,38,12224.533167
9.617894,201,12225.303818
0.197502,201,12226.081237
17.131464,201,12226.839288
21.686051,201,12227.664233
-113.233963,175,12228.442733
-2.17583,201,12229.246989
-124.679121,37,12229.294054
333.250468,201,12230.039528
-106.92853,164,12230.786761
11.671979,201,12231.446266
19.61129,201,12232.30964
-3.754119,201,12232.971681
-112.055359,191,12233.874907
-133.740736,96,12234.438403
-129.437188,67,12234.510589
-0.890456,201,12235.208369
-104.499756,199,12235.883755
1.963635,201,12236.806311
-121.257598,108,12237.340443
108.389294,159,12238.039607
157.814823,201,12238.768838
16.577946,201,12239.622734
114.276754,153,12240.260033
26.923383,201,12241.110199
-129.066083,28,12241.139168
-131.800751,50,12241.544228
-10.354092,201,12242.328372
-120.138683,117,12242.95226
22.203542,201,12243.715794
-126.173647,64,12243.796157
-7.887579,201,12244.522647
2.103358,201,12245.260372
-128.866674,34,12245.800006
16.39563,201,12246.664185
-115.129898,154,12247.285951
109.784515,201,12248.133361
-128.333952,29,12248.16781
-133.130305,159,12248.694374
6.537627,201,12249.601343
-121.45438,66,12249.666313
-25.483931,64,12250.130938
2.557476,201,12250.772533
7.743642,201,12251.701429
18.210714,201,12252.450542
-116.245742,109,12252.558913
119.18536,168,12253.406335
-18.798272,201,12254.147117
-8.686956,201,12255.093277
-67.408868,113,12255.629323
271.187462,201,12256.407086
-13.59361,75,12257.06631
332.96424,201,12257.818017
-2.278214,201,12258.559882
-131.597621,140,12259.189192
-126.351465,80,12259.753721
333.446815,201,12260.462743
26.674634,201,12261.31532
-129.274682,89,12261.845381
-5.489574,201,12262.617141
-130.4474,29,12262.64539
-152.51441,154,12263.342422
-7.650209,201,12264.044328
-128.413681,46,12264.573427
-124.526375,117,12265.257664
6.935585,201,12266.095429
33.151767,103,12266.60134
22.403936,201,12267.213688
-133.920558,168,12268.212604
-130.425216,32,12268.244404
29.65317,201,12268.920368
-107.702797,166,12269.730308
-3.592208,80,12270.283557
129.054621,176,12271.12709
22.019401,201,12271.742376
124.248625,157,12272.69177
27.60415,201,12273.42212
303.307784,201,12274.186503
-127.279454,34,12274.219671
11.874654,201,12274.883518
-3.023625,201,12275.722675
-114.651502,67,12276.293002
119.931654,201,12277.054293
117.478405,201,12277.948732
-13.5177,201,12278.652996
-131.327935,34,12279.30512
-128.182122,53,12279.358974
12.483547,177,12280.000183
-132.989225,75,12280.076929
-119.309679,73,12280.644409
84.204402,201,12281.396452
-126.589866,155,12282.086942
-134.045351,110,12282.758924
-153.466401,190,12283.542006
-21.491027,201,12284.216419
-8.954843,201,12285.047366
-18.924569,201,12285.751352
