#{"t_start": 1682011751.0362039, "env_id": null}
r,l,t
-151.720634,145,120.068857
-96.551532,44,120.109315
-146.67236,99,120.197121
-155.461968,46,120.237355
-194.33279,135,120.359464
-123.3779,59,120.413379
-134.623085,72,120.477947
-117.050882,28,120.50295
-149.812881,64,120.559431
-157.720786,48,120.60363
-220.841651,116,120.71351
-167.965862,23,120.734348
-197.427463,50,120.780056
-261.10274,115,120.884133
-188.572821,68,120.94561
-140.93333,52,120.992437
-151.009992,34,121.02268
41.484903,151,121.159799
-19.791828,151,121.295605
-143.006015,60,121.349618
-102.603266,42,121.385935
-140.749188,96,121.47391
-214.18852,130,121.591467
-140.81858,76,121.66583
-179.948013,33,121.695363
-146.092284,26,121.718065
-201.422362,78,121.788596
-159.923735,69,121.849937
-150.0676,34,121.881415
-168.657041,63,121.937699
-110.375035,14,121.95133
-97.059484,62,122.005493
-182.339743,151,122.14142
-90.177219,39,122.177738
-153.598679,73,122.24317
-177.223508,35,122.274172
-146.158928,24,122.295792
-211.250888,95,122.382252
2.117759,151,122.518703
-181.482555,72,122.584482
-148.512607,34,122.615549
-147.696316,73,122.68092
-163.770838,48,122.724037
-207.738183,90,122.805604
-98.6828,23,122.824265
-167.636117,51,122.87256
-140.588685,27,122.8975
-151.610216,54,122.94621
-159.944888,13,122.959537
36.923045,151,123.092889
-273.467271,119,123.196783
-98.246232,10,123.20689
-96.706189,16,123.221233
36.894711,151,123.355179
-148.005209,15,123.369851
-167.34925,68,123.436097
-175.983064,50,123.483161
-168.481479,72,123.548778
-188.502773,54,123.600071
-173.25079,31,123.633694
-353.61218,82,123.716388
-102.143017,28,123.746269
-483.132776,151,123.898753
-169.309147,59,123.958342
-179.811593,80,124.034651
-163.55178,22,124.055962
-24.39353,151,124.213612
-141.68824,45,124.265148
-111.036809,151,124.43662
-500.95491,110,124.553041
-227.665807,151,124.700554
-331.250106,151,124.863048
30.811445,151,125.019586
-153.317476,82,125.104742
-173.769193,59,125.164602
-102.283357,17,125.180738
-155.437811,146,125.323881
-107.28002,32,125.355843
-91.384111,39,125.394733
-216.145177,93,125.485838
-167.330607,74,125.55694
-945.140874,151,125.706862
-92.393154,41,125.74601
-163.287507,67,125.809108
-102.977393,29,125.835758
-177.764362,65,125.89894
-149.960724,17,125.914533
-149.981614,40,125.950461
-172.756946,78,126.020767
-156.283953,29,126.051026
-110.40862,19,126.067111
-104.760577,16,126.082479
-171.443129,65,126.143474
-165.463293,15,126.156579
-23.379213,151,126.291242
-88.195741,151,126.435225
-161.108612,80,126.508007
-178.237766,43,126.54869
-445.546052,131,126.667236
-245.329687,151,126.808087
-158.366483,12,126.81946
-50.656802,151,126.962943
-150.411511,63,127.021437
-134.335997,151,127.158316
-76.510274,138,127.288265
-205.283822,151,127.434044
10.874922,151,127.570843
-131.41812,46,127.61281
-161.94747,73,127.676054
-147.732738,26,127.705365
-160.366422,66,127.768288
-136.928192,57,127.825587
-158.860358,52,127.875385
-166.857521,62,127.935562
-101.431885,32,127.964323
-159.01807,20,127.98223
-148.653626,24,128.003916
-107.979134,120,128.112538
-321.68746,147,128.254427
-99.209473,92,128.349678
-183.529376,99,128.439424
-103.500946,44,128.479338
-165.600016,42,128.51785
-230.25608,120,128.626788
-97.920089,151,128.767335
-151.153734,39,128.801419
-141.847209,43,128.840362
-147.321691,13,128.854389
-101.633897,53,128.907683
-166.628306,29,128.936989
-134.686239,27,128.964185
-158.203331,14,128.977571
-127.935939,106,129.079206
-192.707674,144,129.216235
-182.434027,69,129.282323
-86.697206,112,129.383641
-150.512248,43,129.422996
-280.72905,142,129.550489
35.241417,151,129.684967
-182.430162,115,129.790492
-281.12243,151,129.933566
-150.854457,110,130.033394
-179.957343,88,130.111275
-139.370996,63,130.174034
-207.67661,91,130.253269
-18.545728,151,130.387681
-147.534088,65,130.442741
-142.761728,81,130.515229
-146.862166,78,130.580828
-155.670986,70,130.640799
-134.842159,56,130.68917
-119.75915,136,130.804225
-130.45441,102,130.892102
-148.1516,105,130.987164
-95.407899,63,131.049915
-206.869161,53,131.097112
-98.857892,16,131.111892
-93.5579,73,131.186911
-133.303369,99,131.300039
-176.504435,84,131.407269
-107.874077,47,131.463301
-332.27696,84,131.550072
-220.224846,89,131.640816
-148.559433,20,131.661089
-222.523507,77,131.734735
-161.831218,70,131.802875
-159.11905,28,131.829137
5.796643,151,131.963939
-173.508044,75,132.042657
-149.002137,33,132.075207
-151.516526,32,132.106229
-137.664356,46,132.14609
-94.226997,38,132.18092
-167.660559,55,132.231452
-109.113324,151,132.366232
-175.403734,86,132.442844
-147.057235,49,132.486349
-247.638355,149,132.62036
-172.913139,25,132.645445
-17.649712,151,132.777855
-121.526119,50,132.821924
-218.326938,48,132.866297
-195.013164,87,132.948612
-102.754437,13,132.961175
-82.202083,151,133.103716
-156.665096,81,133.181599
-97.072938,26,133.204297
-22.999974,151,133.342174
-131.149388,31,133.373101
-21.950128,151,133.516289
-146.22828,94,133.600426
-140.525536,49,133.643836
-165.356816,34,133.675011
-160.462872,48,133.725203
-162.890568,142,133.856942
-151.920143,97,133.950236
-158.743599,77,134.023808
-218.446966,118,134.138778
-183.651929,104,134.232426
-91.316893,85,134.310473
-97.003586,23,134.330238
-152.356487,30,134.358287
-161.54603,21,134.376876
-153.747808,47,134.42019
3.88711,151,134.559256
-99.841745,20,134.578702
-146.324103,24,134.601891
-175.25657,151,134.741612
-174.575332,23,134.76314
-149.665657,62,134.825076
-161.207983,36,134.858395
-159.238495,27,134.881253
-263.327489,101,134.975822
-145.909812,29,135.003599
-92.529904,93,135.086619
-116.86029,127,135.205065
-25.269233,151,135.342606
-145.689164,76,135.414129
-127.192483,39,135.450408
-179.904664,32,135.482826
-169.038913,31,135.513037
-194.117934,108,135.613591
-45.425293,151,135.755992
-89.327196,41,135.792951
-147.773945,20,135.811456
-249.763751,53,135.859827
-186.856758,99,135.950372
-149.243356,46,135.994967
-98.386337,31,136.022554
-175.882407,49,136.069574
-191.535244,78,136.139781
28.513085,151,136.275358
9.901218,151,136.407416
-159.353611,108,136.506054
41.63283,151,136.63987
-185.815873,86,136.744169
-179.143519,42,136.781285
-118.192211,86,136.860017
-218.034525,59,136.914529
-159.728699,109,137.014268
-319.439418,148,137.147882
-88.711756,50,137.192864
-112.991151,39,137.229123
-161.310427,67,137.291492
-179.224157,115,137.396347
-156.134487,111,137.496587
-150.030611,102,137.594851
-161.634615,28,137.623699
-143.048499,36,137.658348
-175.343296,141,137.788378
-20.44945,151,137.9294
-146.254372,18,137.945294
-149.722981,58,138.000657
-160.415577,103,138.096752
-190.417414,93,138.179696
-119.666028,35,138.213186
-176.383163,108,138.313679
-135.433249,65,138.374259
-100.459294,49,138.416714
-97.470382,78,138.490804
-13.565791,151,138.633352
-174.284476,72,138.700785
-151.493836,50,138.747353
-145.991824,20,138.765724
-139.150867,71,138.829137
-186.910358,151,138.964107
-162.660005,20,138.982269
-68.877005,133,139.100713
-146.183063,17,139.115793
-100.717939,61,139.170514
-85.158956,151,139.306487
-143.466706,74,139.369948
-187.386822,84,139.450327
-321.352523,85,139.529292
-480.243318,134,139.649165
-99.09971,77,139.718863
-182.015714,136,139.840695
-97.893296,24,139.864399
-131.994606,76,139.933451
-106.985703,43,139.973825
-165.984804,29,140.000171
-157.83046,22,140.022121
-136.004534,87,140.100899
-430.468836,143,140.232881
-164.925224,83,140.309331
-96.195853,46,140.356898
-160.658086,50,140.403682
-114.874309,106,140.501708
-19.252814,151,140.647992
-121.309408,126,140.769174
0.150928,151,140.90918
-401.479822,83,140.983477
-380.576918,151,141.119845
-136.090415,62,141.17724
-169.517166,20,141.19522
-170.611178,33,141.223692
-136.568487,90,141.308082
-176.442792,102,141.400812
-107.071745,10,141.408827
-252.636856,75,141.476104
-131.73371,77,141.544703
-106.092318,27,141.570816
-7.461036,151,141.706614
-202.08849,113,141.806153
-96.715495,25,141.828085
-172.349041,74,141.896921
-109.993349,16,141.912235
-147.181818,14,141.924276
-152.804166,25,141.948821
-162.855486,24,141.971618
-96.09145,19,141.988037
-158.066511,102,142.081213
-96.068684,28,142.106618
-209.692607,91,142.194321
-147.429044,24,142.217736
-123.55137,87,142.295835
-100.40408,13,142.30907
-152.351396,76,142.379647
-187.777984,118,142.486597
-51.078647,151,142.625134
-131.362603,76,142.695135
-138.623151,35,142.728072
-156.094801,26,142.751944
-67.473165,151,142.890272
-180.519681,41,142.927163
-17.458472,151,143.063074
-152.554715,60,143.120948
-243.209189,123,143.232239
-99.718508,11,143.240976
-163.928806,125,143.35457
-72.503488,99,143.440657
-191.6019,137,143.561531
-139.659755,80,143.633314
-148.333903,10,143.642086
-318.94398,151,143.776423
-195.764381,111,143.876713
-32.814021,151,144.012829
-157.27489,78,144.086846
-1.579087,151,144.223021
-159.009748,13,144.234853
-103.181649,10,144.2435
-212.02522,70,144.310427
-99.533478,35,144.342834
-174.975979,47,144.386574
-184.6723,61,144.445968
-138.619566,89,144.528578
-61.666361,151,144.668743
-316.811034,151,144.803834
-150.590095,28,144.828823
-209.791226,104,144.924942
-189.060145,136,145.048809
-89.924797,151,145.183029
-146.126462,134,145.303825
-144.055393,64,145.36245
-271.002277,151,145.496571
-199.564891,60,145.54951
-180.047048,143,145.676229
-103.850578,58,145.729639
-84.874621,61,145.784316
-129.871966,85,145.86416
-152.906724,71,145.931175
-105.718773,66,145.991647
-140.792282,36,146.024964
15.835724,151,146.162971
-153.640398,53,146.210105
-173.662667,135,146.332958
-43.740174,151,146.471294
-149.890412,20,146.490106
-267.15187,105,146.584738
-153.294884,27,146.611077
-139.805669,129,146.728773
-161.234965,47,146.777532
-130.887513,114,146.883332
-130.06707,77,146.95754
-227.373381,73,147.023697
-124.242102,90,147.103456
-99.432043,12,147.114408
-113.427435,13,147.128377
-144.700021,45,147.168829
-191.02187,42,147.20599
-164.864075,27,147.231517
-192.896675,83,147.306374
-57.683139,151,147.442262
-146.83982,97,147.528749
-187.776879,79,147.599657
-108.903738,73,147.670082
-128.288527,106,147.76465
-151.757936,20,147.783027
-107.206331,45,147.824663
-145.271903,51,147.869931
-164.625296,98,147.959566
-152.801151,65,148.01744
-170.492958,29,148.042496
-177.213727,30,148.071211
-99.975338,27,148.096516
-87.505171,47,148.137266
-159.54414,128,148.251378
-59.736965,151,148.38863
-105.829159,26,148.413152
-194.783402,117,148.518897
-147.999164,29,148.547041
-165.057464,100,148.641323
-108.130154,24,148.663548
-191.319508,60,148.7179
-150.896807,95,148.802886
-167.180987,126,148.916144
38.259928,151,149.052434
-205.997244,151,149.189142
-245.879491,97,149.27545
-77.115544,151,149.410776
-106.261585,55,149.460329
-95.841685,18,149.479105
-157.758406,12,149.490946
-107.13112,25,149.51469
-22.709614,151,149.647283
-150.39444,88,149.727271
-182.94257,63,149.784577
-150.425236,71,149.848747
-186.971612,38,149.882106
-82.522983,73,149.949344
-250.930045,151,150.083461
-102.09562,22,150.104734
-25.098544,151,150.238653
-215.799209,122,150.347239
-147.121974,55,150.400963
-196.210139,49,150.445616
-154.393199,49,150.488738
-139.775848,44,150.528034
-135.173875,89,150.606672
-199.453018,121,150.714381
-308.112191,99,150.801235
-157.002491,11,150.811627
-213.096177,63,150.868615
-134.45497,144,150.998286
-129.789377,93,151.080667
-154.546086,136,151.200595
-176.768085,50,151.246489
-108.593692,27,151.274572
-202.260113,151,151.411973
-112.482834,20,151.429896
-202.968696,151,151.565828
9.401468,151,151.701148
-98.779179,14,151.712955
-176.160195,44,151.75217
-103.95437,18,151.769723
-109.268379,10,151.778924
-78.841132,83,151.85403
-119.143402,64,151.911943
-120.600862,34,151.941683
-222.6591,61,151.998639
-160.007164,16,152.013309
-115.601919,133,152.128785
-42.101265,151,152.265782
-269.28349,89,152.343869
-22.346521,151,152.478297
-194.466501,150,152.608806
-164.818956,151,152.740996
-147.845493,17,152.756359
-131.555178,151,152.8924
-218.575194,106,152.985601
-131.868873,86,153.067012
-145.255384,35,153.101484
-101.975566,52,153.146549
-182.645555,76,153.213308
10.658144,151,153.347296
-118.031444,42,153.386589
-99.675191,14,153.399213
-148.482004,44,153.439322
-108.419072,70,153.501873
34.957677,151,153.640123
-103.910584,16,153.654721
-108.545752,110,153.750458
-118.572386,69,153.811644
-160.206864,67,153.872924
-200.651355,151,154.014273
-218.659928,143,154.141608
-103.659314,74,154.206414
-297.541393,151,154.342248
-95.750505,46,154.381284
-169.246549,19,154.399475
-158.627899,19,154.417255
-154.410783,71,154.481869
-125.107202,30,154.50771
-148.81751,24,154.529477
-107.971736,27,154.554537
-302.692581,151,154.689562
-149.561769,13,154.701429
-91.155501,78,154.771378
-147.006208,22,154.792531
-164.488457,139,154.923659
-180.406836,151,155.056937
-152.693087,67,155.117013
-103.961442,88,155.195118
-150.849208,16,155.209892
-98.890865,19,155.227979
-251.356674,116,155.331987
-178.175573,87,155.410149
-226.659395,108,155.507234
-32.947222,151,155.639674
-179.369941,65,155.698124
-48.555355,151,155.836745
-195.950534,113,155.939515
-111.65598,32,155.968856
-169.185907,109,156.063913
-106.437482,40,156.100244
-148.606544,11,156.111549
-150.865474,10,156.120188
-76.199043,86,156.196828
-148.214901,10,156.204723
-133.582167,116,156.308269
-158.683526,29,156.334718
-215.298509,130,156.450665
-211.337258,151,156.584039
-137.061609,54,156.631747
-142.010532,58,156.689702
-157.29662,31,156.715079
-110.051072,23,156.736135
-330.706634,151,156.872181
-550.388879,151,157.007465
-299.62736,151,157.140724
-124.948368,95,157.224828
-147.385518,39,157.260448
-196.4009,49,157.304184
37.897828,151,157.438638
-80.573013,90,157.517625
-183.273074,139,157.649546
-164.67837,47,157.692174
-185.536882,31,157.721105
-33.7217,151,157.854129
-99.740979,10,157.864459
-6.114336,151,157.9989
-145.711714,151,158.127827
-146.363501,51,158.174226
-38.563732,151,158.309701
-160.795356,19,158.32723
-170.620725,117,158.431427
-49.987762,151,158.573018
-338.865972,138,158.695267
0.569037,151,158.828982
-207.644269,106,158.923479
-94.139831,61,158.977122
-101.186615,61,159.031024
-97.756869,23,159.052557
-154.353491,92,159.133232
-57.389537,151,159.268751
-155.911127,70,159.333694
-79.306906,151,159.471059
-184.164953,65,159.529855
-98.826035,21,159.547951
-98.095829,15,159.562418
-93.29517,53,159.608169
-76.548167,151,159.744772
-97.513919,103,159.837731
-19.069298,151,159.97325
-157.209273,27,159.997977
-148.057896,119,160.105201
-98.572771,14,160.11729
-175.262422,48,160.162046
-118.710696,23,160.183243
-114.124431,56,160.233073
-140.057665,115,160.341973
-97.260261,56,160.393291
1.989192,151,160.529612
-35.094274,151,160.662265
-95.903395,58,160.715184
-27.163604,151,160.852731
-193.052532,113,160.955368
-101.399732,19,160.973418
-193.300732,111,161.070041
-156.033651,69,161.13347
-153.235505,13,161.144998
-150.813721,145,161.278299
-164.487883,31,161.306241
-116.094373,151,161.444165
-154.668062,13,161.455619
-130.968357,111,161.557046
-19.35195,151,161.69026
-130.737298,115,161.794948
-211.957259,106,161.891028
-137.375798,151,162.025472
-208.096339,68,162.091254
-83.36719,70,162.159115
-282.686246,105,162.258507
-94.357549,68,162.323193
-216.67345,151,162.463892
-248.778628,134,162.591726
-364.808092,151,162.73507
-207.857093,118,162.845917
-95.415549,93,162.932804
-17.601738,151,163.112899
-40.009729,151,163.285595
-93.233124,56,163.344111
-157.869809,13,163.359869
-97.886682,36,163.394938
-150.451448,11,163.404149
-100.851778,32,163.436026
-99.934416,33,163.470029
-152.333215,33,163.502045
-80.745639,151,163.651357
-207.440905,134,163.770697
-168.198935,59,163.82454
-176.750405,100,163.914032
-157.132587,52,163.959338
-47.81619,151,164.112543
-163.210128,41,164.157579
-15.925411,151,164.311895
-163.11277,114,164.414225
-163.763356,44,164.454476
-160.60603,71,164.523754
-92.70241,151,164.667071
-84.695169,151,164.802276
-149.176348,52,164.850147
-13.135462,151,164.991936
-38.530614,151,165.145973
16.636023,151,165.301243
-99.038575,18,165.317419
-118.631472,60,165.37576
-168.053967,75,165.455211
-168.884975,23,165.480127
-98.23682,36,165.516906
-142.30056,54,165.573697
-118.889044,67,165.650225
2.472907,151,165.818137
-212.189005,100,165.920786
-150.562519,19,165.937325
-177.577794,113,166.050986
-119.603983,82,166.131817
-159.664548,100,166.229462
-220.611706,151,166.374993
-158.723152,94,166.46371
-165.855015,15,166.478369
-188.514145,53,166.528949
-169.256856,43,166.569009
-173.702036,97,166.655182
-173.661135,95,166.739425
-658.974282,99,166.827511
-307.904945,151,166.971792
-97.696917,29,166.999556
-443.79038,96,167.081162
-151.047115,37,167.112778
-92.918557,32,167.140475
-157.510906,151,167.277372
-155.719946,52,167.32566
-97.307331,54,167.373516
-115.120951,74,167.4421
-156.254148,64,167.50136
-95.861357,24,167.525424
-180.49082,60,167.582764
-109.945773,46,167.633551
-65.064975,151,167.81939
-191.244212,93,167.936737
-145.51009,29,167.978315
-107.788628,36,168.016755
-104.810339,22,168.047625
-173.942813,19,168.073516
-114.418705,74,168.156008
-160.157225,113,168.28185
-117.861217,33,168.315583
-192.244055,97,168.406164
-104.61868,19,168.423638
-129.822578,38,168.458606
-5.687751,151,168.600329
-1.647658,151,168.737422
-138.747088,131,168.855595
-60.393342,151,168.996817
-217.809192,151,169.139626
-158.189849,92,169.225311
-69.246283,151,169.367054
-143.060251,40,169.402357
-157.92535,23,169.424498
-138.611173,151,169.560431
-12.216666,151,169.707463
-144.41726,26,169.732301
-164.682062,119,169.838034
-144.698797,59,169.890927
-99.489932,151,170.030694
-123.083108,56,170.081506
-179.441957,104,170.175634
-152.768739,38,170.2094
-124.370575,68,170.269727
-153.711596,25,170.29391
-248.587199,151,170.429106
-72.041571,151,170.565094
-146.964518,15,170.579398
-97.474214,27,170.606794
-20.828681,151,170.742213
-125.130336,56,170.792724
-127.511189,103,170.89543
-200.126855,35,170.931227
-107.052565,55,170.989653
-113.24057,13,171.003126
-208.498578,131,171.136417
-156.318651,74,171.207048
-96.914016,16,171.223865
-194.726451,96,171.317878
-185.31019,59,171.376337
-165.337847,35,171.410684
-99.843719,68,171.475855
-188.250664,35,171.507358
-125.411609,107,171.604709
-152.714635,76,171.672416
-167.901853,17,171.688216
-94.817531,89,171.773458
-243.80518,56,171.825898
-116.77715,22,171.845365
-6.728989,151,171.977282
-97.839474,25,171.998207
-155.121549,151,172.127012
-118.73554,63,172.181524
-102.933318,76,172.246923
-194.195093,151,172.373718
-159.001371,98,172.457956
37.586225,151,172.586634
-150.534258,25,172.608069
-154.330721,27,172.631967
-149.440922,28,172.65984
-168.691073,130,172.771422
-208.048143,134,172.886158
-164.60003,25,172.908419
-150.751577,45,172.947014
-175.829637,60,172.997755
-133.579171,151,173.12613
-48.419815,151,173.253826
-147.576402,40,173.28791
-152.849217,104,173.375639
-100.372166,13,173.387102
-169.634538,70,173.445708
-143.248024,48,173.48633
-208.438516,80,173.560473
-164.405286,28,173.584618
-174.755061,28,173.608373
-89.878863,75,173.672387
-100.020914,29,173.697081
-191.545154,51,173.741345
-111.050445,126,173.848992
-56.417004,151,173.980312
23.267861,151,174.118923
-221.852346,148,174.251936
24.46383,151,174.393266
-147.041905,151,174.532267
-155.699168,104,174.622812
-37.071395,151,174.757252
-6.693246,151,174.892136
-81.363221,83,174.967538
-94.347155,38,175.000947
-68.587178,151,175.137759
-80.373911,104,175.230696
-101.147762,20,175.248753
-113.502938,58,175.306664
-103.904314,139,175.429353
-153.598895,126,175.543288
-160.121214,119,175.649154
-98.339894,44,175.695266
-162.120012,87,175.772916
-155.615159,10,175.783306
-192.006226,66,175.840749
8.09605,151,175.976288
-119.777862,103,176.069649
-181.552531,51,176.116704
-151.690619,40,176.152682
-196.281941,85,176.234656
-7.653387,151,176.372515
-88.252816,75,176.438199
-165.180823,75,176.506434
-48.888496,151,176.642192
-237.021543,141,176.767412
-125.35986,22,176.78811
-134.597706,151,176.921831
-68.150091,151,177.05729
-153.375563,70,177.126873
-42.060209,151,177.25904
-156.920771,18,177.276499
-114.575212,52,177.323443
-135.320016,76,177.392015
-97.334896,15,177.406153
-166.007082,63,177.461978
-129.952545,77,177.538816
-132.056892,142,177.67918
-148.75752,13,177.693592
-125.419268,27,177.721796
-100.137732,22,177.743933
-131.218316,38,177.780182
-150.913701,15,177.795358
-173.474231,49,177.840735
8.849891,151,177.9864
-173.180996,110,178.091746
-84.149499,151,178.22997
-144.911947,50,178.27756
-150.649002,35,178.310767
-239.894068,140,178.452707
-89.912039,67,178.519963
-97.103372,23,178.543468
-97.626936,31,178.574839
-111.113514,113,178.685459
-116.311835,75,178.757115
-188.895481,47,178.799826
-198.24613,135,178.931765
-143.618025,37,178.967927
-171.888993,151,179.12093
-361.189592,146,179.286128
-99.325498,151,179.432929
-32.629723,151,179.570155
-137.875559,91,179.652631
-55.058831,151,179.799482
22.921818,151,179.938267
-140.673653,41,179.984302
-146.546815,31,180.017175
-460.405858,151,180.158078
-207.873972,69,180.219935
-160.325563,119,180.322331
-193.440831,151,180.450966
-511.240751,101,180.54184
-118.035778,54,180.594214
-143.787146,123,180.71118
-159.469055,114,180.826615
-318.520278,148,180.963989
-89.697172,41,181.000104
-195.864585,38,181.035811
-651.273189,148,181.171854
-167.517122,146,181.310509
-146.930929,40,181.349087
-157.470912,27,181.374511
-162.488016,146,181.497795
-174.152745,23,181.520483
-415.047274,123,181.632411
-28.143392,151,181.779729
-253.409729,151,181.919208
-141.274023,151,182.055182
-138.901171,64,182.122972
-150.733491,11,182.135953
-73.113118,114,182.251757
-150.257329,33,182.287336
-104.101096,29,182.318419
-93.445638,59,182.381186
-98.036672,24,182.405115
-98.075138,113,182.518667
-280.991031,91,182.611714
-279.850736,81,182.6903
-121.672509,22,182.711072
-100.897477,13,182.725795
-729.613737,107,182.827749
-158.776605,50,182.880429
19.490701,151,183.019634
-96.866847,37,183.053222
-167.750636,75,183.121061
-118.534573,35,183.151414
-104.582354,24,183.172362
-152.471808,40,183.208286
-119.122427,18,183.225957
-153.454688,34,183.254547
0.525623,151,183.393671
-160.587181,48,183.451576
-104.697839,130,183.597965
-173.030579,32,183.634661
-132.791222,64,183.716815
-30.979933,151,183.879346
-136.420783,137,184.028646
-180.147476,112,184.13853
-156.67265,26,184.162885
-1026.889309,137,184.305299
-167.647754,151,184.481032
-105.908647,36,184.521646
-97.022238,14,184.537069
-42.998217,151,184.685011
-199.138069,56,184.741154
-171.180172,87,184.822503
-70.327218,115,184.937595
1.978055,151,185.085127
-138.921025,54,185.135524
-142.627596,99,185.228728
-4.644134,151,185.366669
-195.955347,143,185.506327
-135.686003,74,185.580521
-149.218551,17,185.597497
15.81672,151,185.743675
-152.991432,21,185.764019
-92.292849,78,185.846833
-157.16513,120,185.965933
-125.047815,151,186.11463
-243.332915,151,186.281647
-154.373816,74,186.351445
-157.780284,75,186.428858
-105.221913,14,186.444965
-157.282199,26,186.471768
-499.287602,146,186.615097
-105.180457,151,186.776039
-210.722244,128,186.899549
-114.290246,23,186.921961
-141.069424,121,187.048356
-103.407091,151,187.209414
-164.364226,48,187.256286
-152.901632,26,187.281961
-6.713206,151,187.426944
-160.226245,59,187.482998
-182.855668,41,187.523909
10.849304,151,187.668015
-148.73784,87,187.755961
11.74239,151,187.922754
-112.717917,45,187.965854
-154.818014,24,187.98937
-150.872362,29,188.017595
-172.038098,114,188.129324
-104.470266,49,188.178072
-148.634238,12,188.191404
-110.382578,93,188.276604
-127.84296,48,188.320291
-144.5231,88,188.399889
-88.305388,57,188.457186
-68.737554,151,188.602493
-99.989665,59,188.657676
-140.147786,131,188.782732
-150.197512,42,188.82238
-21.00921,151,188.967747
29.854339,151,189.105185
-106.39929,13,189.117292
-178.41309,102,189.217336
-97.769036,18,189.23276
-180.997485,129,189.355621
-17.954216,151,189.500239
-229.934686,133,189.629899
-156.155103,132,189.764369
-412.158556,151,189.908217
-115.868071,43,189.947937
-76.633718,143,190.089829
-323.568394,151,190.243636
-66.292423,151,190.382444
-116.140345,30,190.413915
-168.370659,151,190.573164
-147.16959,69,190.639402
-55.156793,151,190.788216
-124.743822,151,190.941093
-155.320678,50,190.989001
-72.323487,151,191.126199
-113.640467,22,191.148199
-163.18249,98,191.239088
10.824497,151,191.375884
-147.910164,11,191.386857
-90.43422,39,191.423469
-135.916869,93,191.506503
-146.87094,60,191.56077
-136.603824,119,191.669753
-155.493397,75,191.7403
-131.150171,72,191.806858
-263.653457,151,191.943868
-467.092668,151,192.083156
-19.063293,151,192.222012
-102.813664,46,192.262869
-93.122284,28,192.288351
-125.188309,151,192.425212
-83.08867,91,192.507535
-156.342749,94,192.591621
2.030085,151,192.732471
-169.504385,41,192.769348
-94.022197,78,192.843456
-132.785009,138,192.966567
-81.410372,104,193.066925
-149.917208,64,193.130177
-157.999449,54,193.185644
-131.705554,44,193.228854
-109.03298,50,193.273402
-191.575556,128,193.39445
-139.078849,122,193.519004
-176.540869,150,193.655988
-119.092809,138,193.782555
-152.361567,51,193.827269
-138.583516,81,193.902845
-98.949055,151,194.0423
-57.110482,151,194.190606
-98.851726,18,194.207977
-182.396192,81,194.280101
-82.313161,80,194.352195
-116.023556,70,194.414151
-143.99575,58,194.465648
-104.315503,14,194.477851
-177.953451,27,194.50647
-96.133401,151,194.644261
-18.631012,151,194.790152
-150.31673,15,194.803672
-105.37111,47,194.848724
9.075115,151,194.989563
-156.471688,126,195.107244
-116.19532,151,195.252964
-69.198678,151,195.401827
-162.925501,138,195.54013
-139.378299,73,195.614637
16.61404,151,195.761566
-64.167664,151,195.914355
-361.931127,151,196.063865
-196.593871,124,196.192291
-124.211903,33,196.22701
-0.440527,151,196.376394
-154.350548,145,196.516768
0.313304,151,196.652621
-156.177637,41,196.689331
-25.011583,151,196.827136
-174.879425,129,196.944155
-58.477007,151,197.084589
-187.031885,35,197.118535
-88.421969,151,197.253712
-22.944763,151,197.403363
-97.897494,11,197.414333
-180.169505,59,197.472921
-106.413312,151,197.617366
-120.57597,98,197.710268
-148.526279,20,197.729137
-103.426527,151,197.873106
-111.696672,67,197.932386
-146.128765,62,197.988455
-250.124267,92,198.07096
-88.55379,69,198.135878
21.14977,151,198.274416
-79.233239,108,198.377531
-157.375687,10,198.386044
-78.965726,95,198.475949
-56.722208,151,198.614626
-150.918516,14,198.626583
-164.873861,76,198.696553
-100.851629,16,198.711471
-196.611293,77,198.781702
-100.916514,12,198.792624
-207.548189,59,198.846699
-12.112686,151,198.997216
-151.653215,84,199.0734
-242.377023,99,199.163853
-68.214745,151,199.306545
-122.578085,56,199.358209
-113.566351,118,199.465427
-212.856494,151,199.609522
-81.506854,120,199.734773
-65.689817,151,199.889335
-114.512925,51,199.936666
-209.203505,118,200.046062
-67.302111,151,200.186382
-99.093337,94,200.271687
-20.009658,151,200.407046
-106.624133,59,200.461733
-105.568323,10,200.470237
-175.42489,47,200.513854
-162.472706,75,200.583143
-163.665978,51,200.628086
-159.798779,85,200.705868
-88.644679,151,200.846362
-130.095935,58,200.898232
0.823326,151,201.038964
-155.525275,48,201.083672
-167.833828,26,201.108123
-105.413741,37,201.152001
-161.830247,83,201.225033
-9.80438,151,201.362125
-40.609188,151,201.499818
-152.248284,34,201.530271
-100.606845,31,201.55927
-133.145766,119,201.683155
-147.856458,32,201.714936
-172.589507,117,201.828862
-24.407067,151,201.987532
-116.900116,58,202.041778
-177.81632,78,202.125077
-286.297882,55,202.179974
-162.599965,28,202.206023
-228.116159,127,202.320637
-385.835604,151,202.45694
-129.303643,131,202.580135
-166.529843,151,202.716715
-124.778219,78,202.787156
-95.671103,34,202.817279
-97.054792,18,202.835098
-100.176202,23,202.856741
-200.11721,120,202.963749
-206.798205,124,203.081932
-173.056545,63,203.136002
-185.859881,70,203.198793
-144.405899,23,203.219822
-41.8692,151,203.355293
-163.013082,75,203.423863
-110.630307,58,203.475842
-198.03355,64,203.53265
